,﻿Layer,Name,GEOID,INC_2020-2024,INC_2020-2024_moe,properties.area_id,properties.city,properties.state,properties.city_survey,properties.cat,properties.grade,properties.label,properties.res,properties.com,properties.ind,properties.fill,properties.GISJOIN,properties.calc_area,properties.pct_tract
765,Census tract,Tract 2209.01,17031220901,"$96,458","$19,856",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310220901,2537.61892,0.00865
766,Census tract,Tract 2209.01,17031220901,"$96,458","$19,856",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310220901,9.19696,3e-05
767,Census tract,Tract 2209.01,17031220901,"$96,458","$19,856",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310220901,2634.12798,0.00898
769,Census tract,Tract 2209.02,17031220902,"$82,104","$20,380",1292,Chicago,IL,True,Definitely Declining,C,C112,True,False,False,#ffff00,G1700310220902,282625.06016,0.85565
770,Census tract,Tract 2209.02,17031220902,"$82,104","$20,380",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310220902,4441.39111,0.01345
771,Census tract,Tract 2209.02,17031220902,"$82,104","$20,380",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310220902,9287.13252,0.02812
773,Census tract,Tract 2210,17031221000,"$91,914","$21,462",1292,Chicago,IL,True,Definitely Declining,C,C112,True,False,False,#ffff00,G1700310221000,38.66211,0.00018
774,Census tract,Tract 2210,17031221000,"$91,914","$21,462",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310221000,1.33476,1e-05
775,Census tract,Tract 2210,17031221000,"$91,914","$21,462",1264,Chicago,IL,True,Definitely Declining,C,C118,True,False,False,#ffff00,G1700310221000,230.2094,0.00105
776,Census tract,Tract 2210,17031221000,"$91,914","$21,462",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310221000,219746.55445,0.99863
777,Census tract,Tract 2210,17031221000,"$91,914","$21,462",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310221000,31.86004,0.00014
778,Census tract,Tract 2211,17031221100,"$104,342","$24,340",1264,Chicago,IL,True,Definitely Declining,C,C118,True,False,False,#ffff00,G1700310221100,45023.35783,0.10232
779,Census tract,Tract 2211,17031221100,"$104,342","$24,340",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310221100,395019.84891,0.89768
780,Census tract,Tract 2212,17031221200,"$127,795","$23,208",1264,Chicago,IL,True,Definitely Declining,C,C118,True,False,False,#ffff00,G1700310221200,98152.04012,0.29705
781,Census tract,Tract 2212,17031221200,"$127,795","$23,208",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310221200,232269.7687,0.70295
782,Census tract,Tract 2213,17031221300,"$89,158","$17,314",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310221300,330106.70605,1.0
783,Census tract,Tract 2214,17031221400,"$100,565","$34,769",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310221400,12903.47379,0.03634
784,Census tract,Tract 2214,17031221400,"$100,565","$34,769",1290,Chicago,IL,True,Hazardous,D,D9,True,False,False,#d9838d,G1700310221400,342129.08379,0.96366
785,Census tract,Tract 2215,17031221500,"$92,193","$19,592",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310221500,6778.97745,0.02223
786,Census tract,Tract 2215,17031221500,"$92,193","$19,592",1290,Chicago,IL,True,Hazardous,D,D9,True,False,False,#d9838d,G1700310221500,298122.86442,0.97777
787,Census tract,Tract 2216,17031221600,"$145,625","$30,868",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310221600,327758.56444,1.0
788,Census tract,Tract 2222,17031222200,"$176,711","$32,739",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222200,1264.84448,0.00547
789,Census tract,Tract 2222,17031222200,"$176,711","$32,739",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310222200,229808.41516,0.99453
790,Census tract,Tract 2225,17031222500,"$159,468","$8,382",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310222500,5176.20411,0.03222
791,Census tract,Tract 2225,17031222500,"$159,468","$8,382",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222500,155498.45871,0.96778
792,Census tract,Tract 2226,17031222600,"$97,632","$15,764",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310222600,3969.50931,0.02472
793,Census tract,Tract 2226,17031222600,"$97,632","$15,764",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222600,156633.43202,0.97528
794,Census tract,Tract 2227,17031222700,"$88,158","$5,419",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310222700,2914.27946,0.01296
795,Census tract,Tract 2227,17031222700,"$88,158","$5,419",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222700,222019.62116,0.98704
796,Census tract,Tract 2228,17031222800,"$73,403","$34,299",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310222800,196.3955,0.00176
797,Census tract,Tract 2228,17031222800,"$73,403","$34,299",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310222800,210.22622,0.00189
798,Census tract,Tract 2228,17031222800,"$73,403","$34,299",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222800,110978.241,0.99635
799,Census tract,Tract 2229,17031222900,"$92,386","$40,147",1292,Chicago,IL,True,Definitely Declining,C,C112,True,False,False,#ffff00,G1700310222900,1971.53062,0.00903
800,Census tract,Tract 2229,17031222900,"$92,386","$40,147",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310222900,4678.96593,0.02143
801,Census tract,Tract 2229,17031222900,"$92,386","$40,147",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310222900,118487.60213,0.54256
802,Census tract,Tract 2229,17031222900,"$92,386","$40,147",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310222900,145.91746,0.00067
804,Census tract,Tract 2301,17031230100,"$84,453","$31,215",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310230100,166340.55504,1.0
805,Census tract,Tract 2302,17031230200,"$96,471","$36,221",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310230200,2832.92294,0.01322
806,Census tract,Tract 2302,17031230200,"$96,471","$36,221",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310230200,211453.47181,0.98678
807,Census tract,Tract 2303,17031230300,"$68,229","$17,756",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310230300,155.04745,0.00146
808,Census tract,Tract 2303,17031230300,"$68,229","$17,756",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310230300,4360.3454,0.04095
809,Census tract,Tract 2303,17031230300,"$68,229","$17,756",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310230300,101966.60094,0.95759
810,Census tract,Tract 2304,17031230400,"$104,050","$23,926",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310230400,132961.21576,0.39278
811,Census tract,Tract 2304,17031230400,"$104,050","$23,926",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310230400,1822.06632,0.00538
812,Census tract,Tract 2304,17031230400,"$104,050","$23,926",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310230400,94080.18959,0.27792
813,Census tract,Tract 2304,17031230400,"$104,050","$23,926",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310230400,1042.29633,0.00308
815,Census tract,Tract 2305,17031230500,"$48,371","$16,706",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310230500,286011.88472,0.54314
816,Census tract,Tract 2305,17031230500,"$48,371","$16,706",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310230500,6688.76875,0.0127
818,Census tract,Tract 2306,17031230600,"$59,351","$24,581",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310230600,685770.21393,0.67838
819,Census tract,Tract 2306,17031230600,"$59,351","$24,581",1270,Chicago,IL,True,Definitely Declining,C,C115,True,False,False,#ffff00,G1700310230600,815.95089,0.00081
821,Census tract,Tract 2307,17031230700,"$36,820","$18,591",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310230700,427989.95584,0.66141
822,Census tract,Tract 2307,17031230700,"$36,820","$18,591",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310230700,180829.08643,0.27945
824,Census tract,Tract 2308,17031230800,"$65,648","$26,079",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310230800,13013.21508,0.06366
825,Census tract,Tract 2308,17031230800,"$65,648","$26,079",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310230800,121399.81498,0.59392
826,Census tract,Tract 2309,17031230900,"$71,224","$14,075",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310230900,436968.58183,0.96734
827,Census tract,Tract 2309,17031230900,"$71,224","$14,075",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310230900,238.93952,0.00053
828,Census tract,Tract 2311,17031231100,"$60,859","$26,421",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310231100,11218.78572,0.06361
829,Census tract,Tract 2311,17031231100,"$60,859","$26,421",1273,Chicago,IL,True,Definitely Declining,C,C153,True,False,False,#ffff00,G1700310231100,122372.26386,0.69379
831,Census tract,Tract 2312,17031231200,"$40,122","$12,850",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310231200,28262.87897,0.04304
832,Census tract,Tract 2312,17031231200,"$40,122","$12,850",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310231200,628417.9166,0.95696
833,Census tract,Tract 2315,17031231500,"$30,637","$8,512",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310231500,287.53767,0.00029
834,Census tract,Tract 2315,17031231500,"$30,637","$8,512",1271,Chicago,IL,True,Definitely Declining,C,C116,True,False,False,#ffff00,G1700310231500,2727.31151,0.00273
835,Census tract,Tract 2315,17031231500,"$30,637","$8,512",1273,Chicago,IL,True,Definitely Declining,C,C153,True,False,False,#ffff00,G1700310231500,768720.03075,0.76894
836,Census tract,Tract 2315,17031231500,"$30,637","$8,512",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310231500,222126.20532,0.22219
838,Census tract,Tract 2402,17031240200,"$168,862","$24,427",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240200,150948.71155,0.90885
839,Census tract,Tract 2402,17031240200,"$168,862","$24,427",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310240200,13348.18847,0.08037
840,Census tract,Tract 2402,17031240200,"$168,862","$24,427",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310240200,1791.15338,0.01078
841,Census tract,Tract 2403,17031240300,"$171,528","$31,301",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240300,153343.4038,0.92199
842,Census tract,Tract 2403,17031240300,"$171,528","$31,301",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310240300,12081.55752,0.07264
843,Census tract,Tract 2403,17031240300,"$171,528","$31,301",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310240300,893.23544,0.00537
844,Census tract,Tract 2405,17031240500,"$184,580","$15,704",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240500,221917.23813,0.94917
845,Census tract,Tract 2405,17031240500,"$184,580","$15,704",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310240500,11289.24133,0.04829
846,Census tract,Tract 2405,17031240500,"$184,580","$15,704",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310240500,594.10717,0.00254
847,Census tract,Tract 2406,17031240600,"$170,625","$30,738",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240600,165381.99378,1.0
848,Census tract,Tract 2407,17031240700,"$95,921","$48,565",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240700,165873.39795,1.0
849,Census tract,Tract 2408,17031240800,"$79,643","$27,768",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240800,166575.80279,1.0
850,Census tract,Tract 2409,17031240900,"$100,854","$20,473",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310240900,4439.54143,0.00444
851,Census tract,Tract 2409,17031240900,"$100,854","$20,473",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310240900,178826.24163,0.17876
852,Census tract,Tract 2409,17031240900,"$100,854","$20,473",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310240900,2546.75208,0.00255
853,Census tract,Tract 2409,17031240900,"$100,854","$20,473",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310240900,486.86028,0.00049
854,Census tract,Tract 2410,17031241000,"$98,304","$28,708",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310241000,1641.803,0.00791
855,Census tract,Tract 2410,17031241000,"$98,304","$28,708",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310241000,205829.71719,0.99189
856,Census tract,Tract 2411,17031241100,"$101,016","$17,172",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310241100,869.30562,0.00263
857,Census tract,Tract 2411,17031241100,"$101,016","$17,172",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310241100,325470.75066,0.98385
858,Census tract,Tract 2411,17031241100,"$101,016","$17,172",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241100,4472.86377,0.01352
859,Census tract,Tract 2412,17031241200,"$151,891","$21,971",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310241200,106.00616,0.00032
860,Census tract,Tract 2412,17031241200,"$151,891","$21,971",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310241200,0.08691,0.0
861,Census tract,Tract 2412,17031241200,"$151,891","$21,971",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241200,328013.97368,0.99968
862,Census tract,Tract 2413,17031241300,"$173,929","$26,673",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241300,164086.22505,1.0
863,Census tract,Tract 2414,17031241400,"$186,537","$48,800",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241400,518622.6265,1.0
864,Census tract,Tract 2415,17031241500,"$190,000","$31,537",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241500,302471.24063,1.0
865,Census tract,Tract 2416,17031241600,"$117,027","$17,951",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310241600,281862.50196,0.95894
867,Census tract,Tract 2420,17031242000,"$137,333","$32,876",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242000,326758.1269,1.0
868,Census tract,Tract 2421,17031242100,"$219,385","$52,376",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242100,327980.60866,1.0
869,Census tract,Tract 2422,17031242200,"$162,976","$24,732",1287,Chicago,IL,True,Definitely Declining,C,C156,True,False,False,#ffff00,G1700310242200,1469.34469,0.00449
870,Census tract,Tract 2422,17031242200,"$162,976","$24,732",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242200,325518.28315,0.99551
871,Census tract,Tract 2423,17031242300,"$116,094","$38,105",1287,Chicago,IL,True,Definitely Declining,C,C156,True,False,False,#ffff00,G1700310242300,195129.54461,0.59433
872,Census tract,Tract 2423,17031242300,"$116,094","$38,105",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242300,133187.29576,0.40567
873,Census tract,Tract 2424,17031242400,"$110,795","$11,510",1287,Chicago,IL,True,Definitely Declining,C,C156,True,False,False,#ffff00,G1700310242400,193980.91399,0.59131
874,Census tract,Tract 2424,17031242400,"$110,795","$11,510",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242400,134069.78026,0.40869
875,Census tract,Tract 2425,17031242500,"$97,438","$26,204",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310242500,298632.36771,0.96391
876,Census tract,Tract 2425,17031242500,"$97,438","$26,204",1287,Chicago,IL,True,Definitely Declining,C,C156,True,False,False,#ffff00,G1700310242500,5969.09001,0.01927
877,Census tract,Tract 2425,17031242500,"$97,438","$26,204",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310242500,1058.4269,0.00342
878,Census tract,Tract 2425,17031242500,"$97,438","$26,204",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242500,4152.45251,0.0134
879,Census tract,Tract 2426,17031242600,"$96,607","$23,450",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310242600,352034.82155,0.73997
880,Census tract,Tract 2426,17031242600,"$96,607","$23,450",1286,Chicago,IL,True,Hazardous,D,D28,True,False,False,#d9838d,G1700310242600,123707.53548,0.26003
881,Census tract,Tract 2427,17031242700,"$82,351","$8,577",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310242700,163597.57429,0.9318
883,Census tract,Tract 2428,17031242800,"$180,750","$28,763",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310242800,14456.82155,0.03288
884,Census tract,Tract 2428,17031242800,"$180,750","$28,763",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242800,4084.83885,0.00929
885,Census tract,Tract 2428,17031242800,"$180,750","$28,763",1289,Chicago,IL,True,Hazardous,D,D32,True,False,False,#d9838d,G1700310242800,9329.83536,0.02122
887,Census tract,Tract 2429,17031242900,"$141,645","$28,731",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310242900,91240.33515,0.28176
888,Census tract,Tract 2429,17031242900,"$141,645","$28,731",1289,Chicago,IL,True,Hazardous,D,D32,True,False,False,#d9838d,G1700310242900,214012.76732,0.6609
890,Census tract,Tract 2430,17031243000,"$149,280","$36,212",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310243000,90925.76466,0.28016
